role,contestant_season_id,contestant_id,season_id,season_round_id,level,current_is_active,contestant_round_id,classification,reason,joined_at,created_at,updated_at
EXCLUDED,9646,358,251,1,global,True,3,B_ZERO_AUTHORITATIVE_MATCH/ZM_MISSING_GENUINE_MEMBERSHIP,no active membership in authoritative round 3; winner never chosen,2026-05-31 00:03:09.218870,2026-05-31 00:03:06.771706,2026-05-31 00:03:09.199081
EXCLUDED,12313,358,256,2,global,True,3,B_ZERO_AUTHORITATIVE_MATCH/ZM_MISSING_GENUINE_MEMBERSHIP,no active membership in authoritative round 3; winner never chosen,2026-06-17 18:26:35.038579,2026-06-17 18:26:35.018516,2026-06-17 18:26:35.018516
EXCLUDED,5511,362,249,1,continent,True,3,B_ZERO_AUTHORITATIVE_MATCH/ZM_MISSING_GENUINE_MEMBERSHIP,no active membership in authoritative round 3; winner never chosen,2026-05-31 01:03:12.015707,2026-05-02 00:27:55.657731,2026-05-31 01:03:11.988367
EXCLUDED,10296,362,252,2,continent,True,3,B_ZERO_AUTHORITATIVE_MATCH/ZM_MISSING_GENUINE_MEMBERSHIP,no active membership in authoritative round 3; winner never chosen,2026-06-30 00:20:12.766377,2026-05-31 00:03:16.358389,2026-06-30 00:20:12.757140
EXCLUDED,10519,362,241,4,country,True,3,B_ZERO_AUTHORITATIVE_MATCH/ZM_ALL_ACTIVE_MEMBERSHIPS_FOREIGN,no active membership in authoritative round 3; winner never chosen,2026-05-31 00:03:19.522547,2026-05-31 00:03:19.501879,2026-05-31 00:03:19.501879
EXCLUDED,13323,362,253,21,country,True,3,B_ZERO_AUTHORITATIVE_MATCH/ZM_ALL_ACTIVE_MEMBERSHIPS_FOREIGN,no active membership in authoritative round 3; winner never chosen,2026-06-30 00:20:15.977011,2026-06-30 00:20:15.954738,2026-06-30 00:20:15.954738
EXCLUDED,15128,362,255,26,country,True,3,B_ZERO_AUTHORITATIVE_MATCH/ZM_ALL_ACTIVE_MEMBERSHIPS_FOREIGN,no active membership in authoritative round 3; winner never chosen,2026-07-31 00:04:57.343941,2026-07-31 00:04:57.309558,2026-07-31 00:04:57.309558
EXCLUDED,18384,362,257,27,country,True,3,B_ZERO_AUTHORITATIVE_MATCH/ZM_ALL_ACTIVE_MEMBERSHIPS_FOREIGN,no active membership in authoritative round 3; winner never chosen,2026-09-03 12:08:42.717431,2026-09-03 12:08:42.671763,2026-09-03 12:08:42.671763
EXCLUDED,9644,362,251,1,global,True,3,B_ZERO_AUTHORITATIVE_MATCH/ZM_MISSING_GENUINE_MEMBERSHIP,no active membership in authoritative round 3; winner never chosen,2026-05-31 00:03:09.273827,2026-05-31 00:03:06.692228,2026-05-31 00:03:09.254484
EXCLUDED,12311,362,256,2,global,True,3,B_ZERO_AUTHORITATIVE_MATCH/ZM_MISSING_GENUINE_MEMBERSHIP,no active membership in authoritative round 3; winner never chosen,2026-06-17 18:26:34.979959,2026-06-17 18:26:34.958426,2026-06-17 18:26:34.958426
EXCLUDED,8799,366,249,1,continent,True,3,B_ZERO_AUTHORITATIVE_MATCH/ZM_MISSING_GENUINE_MEMBERSHIP,no active membership in authoritative round 3; winner never chosen,2026-05-31 01:03:12.085968,2026-05-02 01:35:16.103940,2026-05-31 01:03:12.062771
EXCLUDED,10298,366,252,2,continent,True,3,B_ZERO_AUTHORITATIVE_MATCH/ZM_MISSING_GENUINE_MEMBERSHIP,no active membership in authoritative round 3; winner never chosen,2026-06-30 00:20:12.812790,2026-05-31 00:03:16.418388,2026-06-30 00:20:12.801983
EXCLUDED,10520,366,241,4,country,True,3,B_ZERO_AUTHORITATIVE_MATCH/ZM_MISSING_GENUINE_MEMBERSHIP,no active membership in authoritative round 3; winner never chosen,2026-05-31 00:03:19.547059,2026-05-31 00:03:19.528362,2026-05-31 00:03:19.528362
EXCLUDED,13324,366,253,21,country,True,3,B_ZERO_AUTHORITATIVE_MATCH/ZM_MISSING_GENUINE_MEMBERSHIP,no active membership in authoritative round 3; winner never chosen,2026-06-30 00:20:16.009442,2026-06-30 00:20:15.984651,2026-06-30 00:20:15.984651
EXCLUDED,15129,366,255,26,country,True,3,B_ZERO_AUTHORITATIVE_MATCH/ZM_MISSING_GENUINE_MEMBERSHIP,no active membership in authoritative round 3; winner never chosen,2026-07-31 00:04:57.384540,2026-07-31 00:04:57.353807,2026-07-31 00:04:57.353807
EXCLUDED,18385,366,257,27,country,True,3,B_ZERO_AUTHORITATIVE_MATCH/ZM_MISSING_GENUINE_MEMBERSHIP,no active membership in authoritative round 3; winner never chosen,2026-09-03 12:08:42.776082,2026-09-03 12:08:42.731901,2026-09-03 12:08:42.731901
EXCLUDED,9642,366,251,1,global,True,3,B_ZERO_AUTHORITATIVE_MATCH/ZM_MISSING_GENUINE_MEMBERSHIP,no active membership in authoritative round 3; winner never chosen,2026-05-31 00:03:09.325262,2026-05-31 00:03:06.618237,2026-05-31 00:03:09.305836
EXCLUDED,12309,366,256,2,global,True,3,B_ZERO_AUTHORITATIVE_MATCH/ZM_MISSING_GENUINE_MEMBERSHIP,no active membership in authoritative round 3; winner never chosen,2026-06-17 18:26:34.923831,2026-06-17 18:26:34.903075,2026-06-17 18:26:34.903075
EXCLUDED,10521,370,241,4,country,True,3,B_ZERO_AUTHORITATIVE_MATCH/ZM_MISSING_GENUINE_MEMBERSHIP,no active membership in authoritative round 3; winner never chosen,2026-05-31 00:03:19.570099,2026-05-31 00:03:19.553069,2026-05-31 00:03:19.553069
EXCLUDED,13325,370,253,21,country,True,3,B_ZERO_AUTHORITATIVE_MATCH/ZM_MISSING_GENUINE_MEMBERSHIP,no active membership in authoritative round 3; winner never chosen,2026-06-30 00:20:16.040198,2026-06-30 00:20:16.017090,2026-06-30 00:20:16.017090
EXCLUDED,15130,370,255,26,country,True,3,B_ZERO_AUTHORITATIVE_MATCH/ZM_MISSING_GENUINE_MEMBERSHIP,no active membership in authoritative round 3; winner never chosen,2026-07-31 00:04:57.425004,2026-07-31 00:04:57.394237,2026-07-31 00:04:57.394237
EXCLUDED,18386,370,257,27,country,True,3,B_ZERO_AUTHORITATIVE_MATCH/ZM_MISSING_GENUINE_MEMBERSHIP,no active membership in authoritative round 3; winner never chosen,2026-09-03 12:08:42.837073,2026-09-03 12:08:42.798156,2026-09-03 12:08:42.798156
EXCLUDED,9640,370,251,1,global,True,3,B_ZERO_AUTHORITATIVE_MATCH/ZM_MISSING_GENUINE_MEMBERSHIP,no active membership in authoritative round 3; winner never chosen,2026-05-31 00:03:09.381473,2026-05-31 00:03:06.554976,2026-05-31 00:03:09.357071
EXCLUDED,12307,370,256,2,global,True,3,B_ZERO_AUTHORITATIVE_MATCH/ZM_MISSING_GENUINE_MEMBERSHIP,no active membership in authoritative round 3; winner never chosen,2026-06-30 00:20:12.871993,2026-06-17 18:26:34.839164,2026-06-30 00:20:12.840046
EXCLUDED,10522,374,241,4,country,True,3,B_ZERO_AUTHORITATIVE_MATCH/ZM_MISSING_GENUINE_MEMBERSHIP,no active membership in authoritative round 3; winner never chosen,2026-05-31 00:03:19.594884,2026-05-31 00:03:19.575873,2026-05-31 00:03:19.575873
EXCLUDED,13326,374,253,21,country,True,3,B_ZERO_AUTHORITATIVE_MATCH/ZM_MISSING_GENUINE_MEMBERSHIP,no active membership in authoritative round 3; winner never chosen,2026-06-30 00:20:16.068614,2026-06-30 00:20:16.046473,2026-06-30 00:20:16.046473
EXCLUDED,15131,374,255,26,country,True,3,B_ZERO_AUTHORITATIVE_MATCH/ZM_MISSING_GENUINE_MEMBERSHIP,no active membership in authoritative round 3; winner never chosen,2026-07-31 00:04:57.467799,2026-07-31 00:04:57.437517,2026-07-31 00:04:57.437517
EXCLUDED,18387,374,257,27,country,True,3,B_ZERO_AUTHORITATIVE_MATCH/ZM_MISSING_GENUINE_MEMBERSHIP,no active membership in authoritative round 3; winner never chosen,2026-09-03 12:08:42.887842,2026-09-03 12:08:42.848536,2026-09-03 12:08:42.848536
EXCLUDED,9638,374,251,1,global,True,3,B_ZERO_AUTHORITATIVE_MATCH/ZM_MISSING_GENUINE_MEMBERSHIP,no active membership in authoritative round 3; winner never chosen,2026-05-31 00:03:09.435036,2026-05-31 00:03:06.491658,2026-05-31 00:03:09.416767
EXCLUDED,12305,374,256,2,global,True,3,B_ZERO_AUTHORITATIVE_MATCH/ZM_MISSING_GENUINE_MEMBERSHIP,no active membership in authoritative round 3; winner never chosen,2026-06-30 00:20:12.910047,2026-06-17 18:26:34.780032,2026-06-30 00:20:12.882074
EXCLUDED,10523,378,241,4,country,True,3,B_ZERO_AUTHORITATIVE_MATCH/ZM_MISSING_GENUINE_MEMBERSHIP,no active membership in authoritative round 3; winner never chosen,2026-05-31 00:03:19.619124,2026-05-31 00:03:19.601781,2026-05-31 00:03:19.601781
EXCLUDED,13327,378,253,21,country,True,3,B_ZERO_AUTHORITATIVE_MATCH/ZM_MISSING_GENUINE_MEMBERSHIP,no active membership in authoritative round 3; winner never chosen,2026-06-30 00:20:16.097332,2026-06-30 00:20:16.076452,2026-06-30 00:20:16.076452
EXCLUDED,15132,378,255,26,country,True,3,B_ZERO_AUTHORITATIVE_MATCH/ZM_MISSING_GENUINE_MEMBERSHIP,no active membership in authoritative round 3; winner never chosen,2026-07-31 00:04:57.507750,2026-07-31 00:04:57.476862,2026-07-31 00:04:57.476862
EXCLUDED,18388,378,257,27,country,True,3,B_ZERO_AUTHORITATIVE_MATCH/ZM_MISSING_GENUINE_MEMBERSHIP,no active membership in authoritative round 3; winner never chosen,2026-09-03 12:08:42.955556,2026-09-03 12:08:42.904126,2026-09-03 12:08:42.904126
EXCLUDED,9636,378,251,1,global,True,3,B_ZERO_AUTHORITATIVE_MATCH/ZM_MISSING_GENUINE_MEMBERSHIP,no active membership in authoritative round 3; winner never chosen,2026-05-31 00:03:09.484496,2026-05-31 00:03:06.426027,2026-05-31 00:03:09.467093
EXCLUDED,12303,378,256,2,global,True,3,B_ZERO_AUTHORITATIVE_MATCH/ZM_MISSING_GENUINE_MEMBERSHIP,no active membership in authoritative round 3; winner never chosen,2026-06-30 00:20:12.946657,2026-06-17 18:26:34.726302,2026-06-30 00:20:12.918787
EXCLUDED,10524,386,241,4,country,True,3,B_ZERO_AUTHORITATIVE_MATCH/ZM_MISSING_GENUINE_MEMBERSHIP,no active membership in authoritative round 3; winner never chosen,2026-05-31 00:03:19.642335,2026-05-31 00:03:19.625215,2026-05-31 00:03:19.625215
EXCLUDED,13328,386,253,21,country,True,3,B_ZERO_AUTHORITATIVE_MATCH/ZM_MISSING_GENUINE_MEMBERSHIP,no active membership in authoritative round 3; winner never chosen,2026-06-30 00:20:16.128566,2026-06-30 00:20:16.106012,2026-06-30 00:20:16.106012
EXCLUDED,15133,386,255,26,country,True,3,B_ZERO_AUTHORITATIVE_MATCH/ZM_MISSING_GENUINE_MEMBERSHIP,no active membership in authoritative round 3; winner never chosen,2026-07-31 00:04:57.544295,2026-07-31 00:04:57.516292,2026-07-31 00:04:57.516292
EXCLUDED,18389,386,257,27,country,True,3,B_ZERO_AUTHORITATIVE_MATCH/ZM_MISSING_GENUINE_MEMBERSHIP,no active membership in authoritative round 3; winner never chosen,2026-09-03 12:08:43.023679,2026-09-03 12:08:42.975618,2026-09-03 12:08:42.975618
EXCLUDED,9633,386,251,1,global,True,3,B_ZERO_AUTHORITATIVE_MATCH/ZM_MISSING_GENUINE_MEMBERSHIP,no active membership in authoritative round 3; winner never chosen,2026-05-31 00:03:09.587984,2026-05-31 00:03:06.259179,2026-05-31 00:03:09.568325
EXCLUDED,12299,386,256,2,global,True,3,B_ZERO_AUTHORITATIVE_MATCH/ZM_MISSING_GENUINE_MEMBERSHIP,no active membership in authoritative round 3; winner never chosen,2026-06-30 00:20:12.983123,2026-06-17 18:26:34.612705,2026-06-30 00:20:12.955698
EXCLUDED,10525,390,241,4,country,True,3,B_ZERO_AUTHORITATIVE_MATCH/ZM_MISSING_GENUINE_MEMBERSHIP,no active membership in authoritative round 3; winner never chosen,2026-05-31 00:03:19.665861,2026-05-31 00:03:19.647577,2026-05-31 00:03:19.647577
EXCLUDED,13329,390,253,21,country,True,3,B_ZERO_AUTHORITATIVE_MATCH/ZM_MISSING_GENUINE_MEMBERSHIP,no active membership in authoritative round 3; winner never chosen,2026-06-30 00:20:16.159685,2026-06-30 00:20:16.135708,2026-06-30 00:20:16.135708
EXCLUDED,15134,390,255,26,country,True,3,B_ZERO_AUTHORITATIVE_MATCH/ZM_MISSING_GENUINE_MEMBERSHIP,no active membership in authoritative round 3; winner never chosen,2026-07-31 00:04:57.595084,2026-07-31 00:04:57.557549,2026-07-31 00:04:57.557549
EXCLUDED,18390,390,257,27,country,True,3,B_ZERO_AUTHORITATIVE_MATCH/ZM_MISSING_GENUINE_MEMBERSHIP,no active membership in authoritative round 3; winner never chosen,2026-09-03 12:08:43.150388,2026-09-03 12:08:43.039549,2026-09-03 12:08:28.779011
EXCLUDED,9631,390,251,1,global,True,3,B_ZERO_AUTHORITATIVE_MATCH/ZM_MISSING_GENUINE_MEMBERSHIP,no active membership in authoritative round 3; winner never chosen,2026-05-31 00:03:09.637659,2026-05-31 00:03:06.176048,2026-05-31 00:03:09.619567
EXCLUDED,12297,390,256,2,global,True,3,B_ZERO_AUTHORITATIVE_MATCH/ZM_MISSING_GENUINE_MEMBERSHIP,no active membership in authoritative round 3; winner never chosen,2026-06-30 00:20:13.017772,2026-06-17 18:26:34.558944,2026-06-30 00:20:12.991082
EXCLUDED,10526,394,241,4,country,True,3,B_ZERO_AUTHORITATIVE_MATCH/ZM_MISSING_GENUINE_MEMBERSHIP,no active membership in authoritative round 3; winner never chosen,2026-05-31 00:03:19.695854,2026-05-31 00:03:19.671687,2026-05-31 00:03:19.671687
EXCLUDED,13330,394,253,21,country,True,3,B_ZERO_AUTHORITATIVE_MATCH/ZM_MISSING_GENUINE_MEMBERSHIP,no active membership in authoritative round 3; winner never chosen,2026-06-30 00:20:16.190904,2026-06-30 00:20:16.166316,2026-06-30 00:20:16.166316
EXCLUDED,15135,394,255,26,country,True,3,B_ZERO_AUTHORITATIVE_MATCH/ZM_MISSING_GENUINE_MEMBERSHIP,no active membership in authoritative round 3; winner never chosen,2026-07-31 00:04:57.637909,2026-07-31 00:04:57.606223,2026-07-31 00:04:57.606223
EXCLUDED,18391,394,257,27,country,True,3,B_ZERO_AUTHORITATIVE_MATCH/ZM_MISSING_GENUINE_MEMBERSHIP,no active membership in authoritative round 3; winner never chosen,2026-09-03 12:08:43.131237,2026-09-03 12:08:43.090632,2026-09-03 12:08:43.090632
EXCLUDED,9629,394,251,1,global,True,3,B_ZERO_AUTHORITATIVE_MATCH/ZM_MISSING_GENUINE_MEMBERSHIP,no active membership in authoritative round 3; winner never chosen,2026-05-31 00:03:09.691464,2026-05-31 00:03:06.108343,2026-05-31 00:03:09.672358
EXCLUDED,12295,394,256,2,global,True,3,B_ZERO_AUTHORITATIVE_MATCH/ZM_MISSING_GENUINE_MEMBERSHIP,no active membership in authoritative round 3; winner never chosen,2026-06-30 00:20:13.048058,2026-06-17 18:26:34.494625,2026-06-30 00:20:13.024812
EXCLUDED,10528,398,241,4,country,True,3,B_ZERO_AUTHORITATIVE_MATCH/ZM_MISSING_GENUINE_MEMBERSHIP,no active membership in authoritative round 3; winner never chosen,2026-05-31 00:03:19.732830,2026-05-31 00:03:19.704279,2026-05-31 00:03:19.704279
EXCLUDED,13331,398,253,21,country,True,3,B_ZERO_AUTHORITATIVE_MATCH/ZM_MISSING_GENUINE_MEMBERSHIP,no active membership in authoritative round 3; winner never chosen,2026-06-30 00:20:16.220137,2026-06-30 00:20:16.196926,2026-06-30 00:20:16.196926
EXCLUDED,15136,398,255,26,country,True,3,B_ZERO_AUTHORITATIVE_MATCH/ZM_MISSING_GENUINE_MEMBERSHIP,no active membership in authoritative round 3; winner never chosen,2026-07-31 00:04:57.688814,2026-07-31 00:04:57.652552,2026-07-31 00:04:57.652552
EXCLUDED,18392,398,257,27,country,True,3,B_ZERO_AUTHORITATIVE_MATCH/ZM_MISSING_GENUINE_MEMBERSHIP,no active membership in authoritative round 3; winner never chosen,2026-09-03 12:08:43.228644,2026-09-03 12:08:43.142546,2026-09-03 12:08:43.172713
EXCLUDED,9627,398,251,1,global,True,3,B_ZERO_AUTHORITATIVE_MATCH/ZM_MISSING_GENUINE_MEMBERSHIP,no active membership in authoritative round 3; winner never chosen,2026-05-31 00:03:09.772811,2026-05-31 00:03:06.045236,2026-05-31 00:03:09.753889
EXCLUDED,12293,398,256,2,global,True,3,B_ZERO_AUTHORITATIVE_MATCH/ZM_MISSING_GENUINE_MEMBERSHIP,no active membership in authoritative round 3; winner never chosen,2026-06-30 00:20:13.079043,2026-06-17 18:26:34.416741,2026-06-30 00:20:13.054712
EXCLUDED,9741,402,249,1,continent,True,3,B_ZERO_AUTHORITATIVE_MATCH/ZM_MISSING_GENUINE_MEMBERSHIP,no active membership in authoritative round 3; winner never chosen,2026-05-31 01:03:12.641012,2026-05-31 00:03:09.821993,2026-05-31 01:03:12.595512
EXCLUDED,10349,402,252,2,continent,True,3,B_ZERO_AUTHORITATIVE_MATCH/ZM_MISSING_GENUINE_MEMBERSHIP,no active membership in authoritative round 3; winner never chosen,2026-06-30 00:20:13.099880,2026-05-31 00:03:16.912360,2026-06-30 00:20:13.086791
EXCLUDED,10534,402,241,4,country,True,3,B_ZERO_AUTHORITATIVE_MATCH/ZM_ALL_ACTIVE_MEMBERSHIPS_FOREIGN,no active membership in authoritative round 3; winner never chosen,2026-05-31 00:03:19.783098,2026-05-31 00:03:19.740941,2026-05-31 00:03:19.740941
EXCLUDED,13338,402,253,21,country,True,3,B_ZERO_AUTHORITATIVE_MATCH/ZM_ALL_ACTIVE_MEMBERSHIPS_FOREIGN,no active membership in authoritative round 3; winner never chosen,2026-06-30 00:20:16.277119,2026-06-30 00:20:16.226181,2026-06-30 00:20:16.226181
EXCLUDED,15143,402,255,26,country,True,3,B_ZERO_AUTHORITATIVE_MATCH/ZM_ALL_ACTIVE_MEMBERSHIPS_FOREIGN,no active membership in authoritative round 3; winner never chosen,2026-07-31 00:05:03.746230,2026-07-31 00:04:57.702449,2026-07-31 00:04:57.702449
EXCLUDED,18399,402,257,27,country,True,3,B_ZERO_AUTHORITATIVE_MATCH/ZM_ALL_ACTIVE_MEMBERSHIPS_FOREIGN,no active membership in authoritative round 3; winner never chosen,2026-09-03 12:08:49.235953,2026-09-03 12:08:43.187916,2026-09-03 12:08:43.187916
EXCLUDED,8825,406,249,1,continent,True,3,B_ZERO_AUTHORITATIVE_MATCH/ZM_MISSING_GENUINE_MEMBERSHIP,no active membership in authoritative round 3; winner never chosen,2026-05-31 01:03:12.733504,2026-05-02 01:35:16.590839,2026-05-31 01:03:12.697320
EXCLUDED,10365,406,252,2,continent,True,3,B_ZERO_AUTHORITATIVE_MATCH/ZM_MISSING_GENUINE_MEMBERSHIP,no active membership in authoritative round 3; winner never chosen,2026-06-30 00:20:13.147189,2026-05-31 00:03:17.012043,2026-06-30 00:20:13.134935
EXCLUDED,10539,406,241,4,country,True,3,B_ZERO_AUTHORITATIVE_MATCH/ZM_ALL_ACTIVE_MEMBERSHIPS_FOREIGN,no active membership in authoritative round 3; winner never chosen,2026-05-31 00:03:19.831067,2026-05-31 00:03:19.795906,2026-05-31 00:03:19.795906
EXCLUDED,13346,406,253,21,country,True,3,B_ZERO_AUTHORITATIVE_MATCH/ZM_ALL_ACTIVE_MEMBERSHIPS_FOREIGN,no active membership in authoritative round 3; winner never chosen,2026-06-30 00:20:16.333003,2026-06-30 00:20:16.287187,2026-06-30 00:20:16.287187
EXCLUDED,15151,406,255,26,country,True,3,B_ZERO_AUTHORITATIVE_MATCH/ZM_ALL_ACTIVE_MEMBERSHIPS_FOREIGN,no active membership in authoritative round 3; winner never chosen,2026-07-31 00:05:04.811309,2026-07-31 00:04:57.768560,2026-07-31 00:04:57.768560
EXCLUDED,18407,406,257,27,country,True,3,B_ZERO_AUTHORITATIVE_MATCH/ZM_ALL_ACTIVE_MEMBERSHIPS_FOREIGN,no active membership in authoritative round 3; winner never chosen,2026-09-03 12:08:50.359756,2026-09-03 12:08:43.258761,2026-09-03 12:08:43.245651
EXCLUDED,9624,406,251,1,global,True,3,B_ZERO_AUTHORITATIVE_MATCH/ZM_MISSING_GENUINE_MEMBERSHIP,no active membership in authoritative round 3; winner never chosen,2026-05-31 00:03:05.971100,2026-05-31 00:03:05.948129,2026-05-31 00:03:05.948129
EXCLUDED,12289,406,256,2,global,True,3,B_ZERO_AUTHORITATIVE_MATCH/ZM_MISSING_GENUINE_MEMBERSHIP,no active membership in authoritative round 3; winner never chosen,2026-06-17 18:26:34.296218,2026-06-17 18:26:34.261078,2026-06-17 18:26:34.261078
EXCLUDED,8833,410,249,1,continent,True,3,B_ZERO_AUTHORITATIVE_MATCH/ZM_MISSING_GENUINE_MEMBERSHIP,no active membership in authoritative round 3; winner never chosen,2026-05-31 01:03:12.828259,2026-05-02 01:35:16.664663,2026-05-31 01:03:12.795024
EXCLUDED,10380,410,252,2,continent,True,3,B_ZERO_AUTHORITATIVE_MATCH/ZM_MISSING_GENUINE_MEMBERSHIP,no active membership in authoritative round 3; winner never chosen,2026-06-30 00:20:13.199371,2026-05-31 00:03:17.101343,2026-06-30 00:20:13.186925
EXCLUDED,9622,410,251,1,global,True,3,B_ZERO_AUTHORITATIVE_MATCH/ZM_MISSING_GENUINE_MEMBERSHIP,no active membership in authoritative round 3; winner never chosen,2026-05-31 00:03:05.905975,2026-05-31 00:03:05.883605,2026-05-31 00:03:05.883605
EXCLUDED,12287,410,256,2,global,True,3,B_ZERO_AUTHORITATIVE_MATCH/ZM_MISSING_GENUINE_MEMBERSHIP,no active membership in authoritative round 3; winner never chosen,2026-06-17 18:26:34.215889,2026-06-17 18:26:34.183582,2026-06-17 18:26:34.183582
EXCLUDED,8835,411,249,1,continent,True,3,B_ZERO_AUTHORITATIVE_MATCH/ZM_MISSING_GENUINE_MEMBERSHIP,no active membership in authoritative round 3; winner never chosen,2026-05-31 00:03:10.003820,2026-05-02 01:35:16.664663,2026-05-31 00:03:09.995584
EXCLUDED,13199,411,252,2,continent,True,3,B_ZERO_AUTHORITATIVE_MATCH/ZM_MISSING_GENUINE_MEMBERSHIP,no active membership in authoritative round 3; winner never chosen,2026-06-30 00:20:13.198048,2026-06-30 00:20:13.186925,2026-06-30 00:20:13.186925
EXCLUDED,7376,411,247,2,regional,True,3,B_ZERO_AUTHORITATIVE_MATCH/ZM_MISSING_GENUINE_MEMBERSHIP,no active membership in authoritative round 3; winner never chosen,2026-05-02 01:00:36.861142,2026-05-02 01:00:36.819096,2026-05-02 01:00:36.819096
EXCLUDED,8260,411,245,1,regional,True,3,B_ZERO_AUTHORITATIVE_MATCH/ZM_MISSING_GENUINE_MEMBERSHIP,no active membership in authoritative round 3; winner never chosen,2026-05-02 01:49:00.862248,2026-05-02 01:00:43.282200,2026-05-02 01:49:00.835080
EXCLUDED,8843,414,249,1,continent,True,3,B_ZERO_AUTHORITATIVE_MATCH/ZM_MISSING_GENUINE_MEMBERSHIP,no active membership in authoritative round 3; winner never chosen,2026-05-31 01:03:12.933253,2026-05-02 01:35:16.735250,2026-05-31 01:03:12.890887
EXCLUDED,10401,414,252,2,continent,True,3,B_ZERO_AUTHORITATIVE_MATCH/ZM_MISSING_GENUINE_MEMBERSHIP,no active membership in authoritative round 3; winner never chosen,2026-06-30 00:20:13.278488,2026-05-31 00:03:17.202149,2026-06-30 00:20:13.259411
EXCLUDED,10558,414,241,4,country,True,3,B_ZERO_AUTHORITATIVE_MATCH/ZM_ALL_ACTIVE_MEMBERSHIPS_FOREIGN,no active membership in authoritative round 3; winner never chosen,2026-05-31 00:03:19.934047,2026-05-31 00:03:19.894953,2026-05-31 00:03:19.894953
EXCLUDED,13365,414,253,21,country,True,3,B_ZERO_AUTHORITATIVE_MATCH/ZM_ALL_ACTIVE_MEMBERSHIPS_FOREIGN,no active membership in authoritative round 3; winner never chosen,2026-06-30 00:20:16.462274,2026-06-30 00:20:16.402568,2026-06-30 00:20:16.402568
EXCLUDED,15170,414,255,26,country,True,3,B_ZERO_AUTHORITATIVE_MATCH/ZM_ALL_ACTIVE_MEMBERSHIPS_FOREIGN,no active membership in authoritative round 3; winner never chosen,2026-07-31 00:05:08.983300,2026-07-31 00:04:57.915343,2026-07-31 00:04:57.915343
EXCLUDED,9617,414,251,1,global,True,3,B_ZERO_AUTHORITATIVE_MATCH/ZM_MISSING_GENUINE_MEMBERSHIP,no active membership in authoritative round 3; winner never chosen,2026-05-31 00:03:05.745815,2026-05-31 00:03:05.718538,2026-05-31 00:03:05.718538
EXCLUDED,12268,414,256,2,global,True,3,B_ZERO_AUTHORITATIVE_MATCH/ZM_MISSING_GENUINE_MEMBERSHIP,no active membership in authoritative round 3; winner never chosen,2026-06-17 18:26:34.036582,2026-06-17 18:26:34.010685,2026-06-17 18:26:34.010685
EXCLUDED,5516,451,249,1,continent,True,3,B_ZERO_AUTHORITATIVE_MATCH/ZM_MISSING_GENUINE_MEMBERSHIP,no active membership in authoritative round 3; winner never chosen,2026-05-02 00:27:56.530370,2026-05-02 00:27:55.657731,2026-05-02 00:27:55.657731
EXCLUDED,12893,451,252,2,continent,True,3,B_ZERO_AUTHORITATIVE_MATCH/ZM_MISSING_GENUINE_MEMBERSHIP,no active membership in authoritative round 3; winner never chosen,2026-06-30 00:20:07.656671,2026-06-30 00:20:07.643612,2026-06-30 00:20:07.643612
EXCLUDED,10428,451,241,4,country,True,3,B_ZERO_AUTHORITATIVE_MATCH/ZM_ALL_ACTIVE_MEMBERSHIPS_FOREIGN,no active membership in authoritative round 3; winner never chosen,2026-05-31 00:03:17.572789,2026-05-31 00:03:17.504839,2026-05-31 00:03:17.504839
EXCLUDED,13229,451,253,21,country,True,3,B_ZERO_AUTHORITATIVE_MATCH/ZM_ALL_ACTIVE_MEMBERSHIPS_FOREIGN,no active membership in authoritative round 3; winner never chosen,2026-06-30 00:20:13.552753,2026-06-30 00:20:13.464732,2026-06-30 00:20:13.464732
EXCLUDED,15034,451,255,26,country,True,3,B_ZERO_AUTHORITATIVE_MATCH/ZM_ALL_ACTIVE_MEMBERSHIPS_FOREIGN,no active membership in authoritative round 3; winner never chosen,2026-07-31 00:05:02.045219,2026-07-31 00:04:53.909783,2026-07-31 00:04:53.909783
EXCLUDED,18290,451,257,27,country,True,3,B_ZERO_AUTHORITATIVE_MATCH/ZM_ALL_ACTIVE_MEMBERSHIPS_FOREIGN,no active membership in authoritative round 3; winner never chosen,2026-09-03 12:08:46.065309,2026-09-03 12:08:37.949829,2026-09-03 12:08:37.949829
EXCLUDED,8432,472,249,1,continent,True,3,B_ZERO_AUTHORITATIVE_MATCH/ZM_MISSING_GENUINE_MEMBERSHIP,no active membership in authoritative round 3; winner never chosen,2026-05-02 01:35:11.441583,2026-05-02 01:35:11.380109,2026-05-02 01:35:11.380109
EXCLUDED,9874,472,252,2,continent,True,3,B_ZERO_AUTHORITATIVE_MATCH/ZM_MISSING_GENUINE_MEMBERSHIP,no active membership in authoritative round 3; winner never chosen,2026-06-30 00:20:07.666739,2026-05-31 00:03:10.849709,2026-06-30 00:20:07.643612
EXCLUDED,10425,472,241,4,country,True,3,B_ZERO_AUTHORITATIVE_MATCH/ZM_ALL_ACTIVE_MEMBERSHIPS_FOREIGN,no active membership in authoritative round 3; winner never chosen,2026-05-31 00:03:17.568489,2026-05-31 00:03:17.504839,2026-05-31 00:03:17.504839
